,cell_type,train_val_test
88708,CD19+ B cells,train
88709,CD19+ B cells,train
88710,CD19+ B cells,train
88711,CD19+ B cells,train
88712,CD19+ B cells,train
88713,CD19+ B cells,train
88714,CD19+ B cells,train
88715,CD19+ B cells,train
88716,CD19+ B cells,train
88717,CD19+ B cells,train
88718,CD19+ B cells,test
88719,CD19+ B cells,train
88720,CD19+ B cells,train
88721,CD19+ B cells,train
88722,CD19+ B cells,train
88723,CD19+ B cells,validation
88724,CD19+ B cells,train
88725,CD19+ B cells,train
88726,CD19+ B cells,train
88727,CD19+ B cells,train
88728,CD19+ B cells,train
88729,CD19+ B cells,train
88730,CD19+ B cells,train
88731,CD19+ B cells,train
88732,CD19+ B cells,train
88733,CD19+ B cells,train
88734,CD19+ B cells,train
88735,CD19+ B cells,train
88736,CD19+ B cells,test
88737,CD19+ B cells,train
88738,CD19+ B cells,train
88739,CD19+ B cells,train
88740,CD19+ B cells,train
88741,CD19+ B cells,train
88742,CD19+ B cells,validation
88743,CD19+ B cells,test
88744,CD19+ B cells,test
88745,CD19+ B cells,train
88746,CD19+ B cells,train
88747,CD19+ B cells,train
88748,CD19+ B cells,validation
88749,CD19+ B cells,train
88750,CD19+ B cells,train
88751,CD19+ B cells,train
88752,CD19+ B cells,train
88753,CD19+ B cells,train
88754,CD19+ B cells,train
88755,CD19+ B cells,train
88756,CD19+ B cells,train
88757,CD19+ B cells,train
88758,CD19+ B cells,train
88759,CD19+ B cells,validation
88760,CD19+ B cells,validation
88761,CD19+ B cells,test
88762,CD19+ B cells,train
88763,CD19+ B cells,train
88764,CD19+ B cells,test
88765,CD19+ B cells,train
88766,CD19+ B cells,train
88767,CD19+ B cells,train
88768,CD19+ B cells,train
88769,CD19+ B cells,train
88770,CD19+ B cells,train
88771,CD19+ B cells,train
88772,CD19+ B cells,train
88773,CD19+ B cells,train
88774,CD19+ B cells,train
88775,CD19+ B cells,train
88776,CD19+ B cells,train
88777,CD19+ B cells,train
88778,CD19+ B cells,train
88779,CD19+ B cells,train
88780,CD19+ B cells,test
88781,CD19+ B cells,validation
88782,CD19+ B cells,train
88783,CD19+ B cells,train
88784,CD19+ B cells,train
88785,CD19+ B cells,train
88786,CD19+ B cells,train
88787,CD19+ B cells,train
88788,CD19+ B cells,train
88789,CD19+ B cells,train
88790,CD19+ B cells,validation
88791,CD19+ B cells,train
88792,CD19+ B cells,train
88793,CD19+ B cells,train
88794,CD19+ B cells,train
88795,CD19+ B cells,test
88796,CD19+ B cells,train
88797,CD19+ B cells,train
88798,CD19+ B cells,train
88799,CD19+ B cells,train
88800,CD19+ B cells,train
88801,CD19+ B cells,train
88802,CD19+ B cells,train
88803,CD19+ B cells,train
88804,CD19+ B cells,train
88805,CD19+ B cells,train
88806,CD19+ B cells,test
88807,CD19+ B cells,test
88808,CD19+ B cells,test
88809,CD19+ B cells,train
88810,CD19+ B cells,train
88811,CD19+ B cells,train
88812,CD19+ B cells,train
88813,CD19+ B cells,train
88814,CD19+ B cells,train
88815,CD19+ B cells,validation
88816,CD19+ B cells,train
88817,CD19+ B cells,train
88818,CD19+ B cells,train
88819,CD19+ B cells,train
88820,CD19+ B cells,validation
88821,CD19+ B cells,train
88822,CD19+ B cells,train
88823,CD19+ B cells,train
88824,CD19+ B cells,train
88825,CD19+ B cells,train
88826,CD19+ B cells,validation
88827,CD19+ B cells,train
88828,CD19+ B cells,train
88829,CD19+ B cells,train
88830,CD19+ B cells,train
88831,CD19+ B cells,train
88832,CD19+ B cells,train
88833,CD19+ B cells,train
88834,CD19+ B cells,train
88835,CD19+ B cells,train
88836,CD19+ B cells,test
88837,CD19+ B cells,train
88838,CD19+ B cells,train
88839,CD19+ B cells,train
88840,CD19+ B cells,train
88841,CD19+ B cells,train
88842,CD19+ B cells,train
88843,CD19+ B cells,test
88844,CD19+ B cells,train
88845,CD19+ B cells,train
88846,CD19+ B cells,train
88847,CD19+ B cells,train
88848,CD19+ B cells,train
88849,CD19+ B cells,validation
88850,CD19+ B cells,validation
88851,CD19+ B cells,test
88852,CD19+ B cells,train
88853,CD19+ B cells,train
88854,CD19+ B cells,train
88855,CD19+ B cells,test
88856,CD19+ B cells,train
88857,CD19+ B cells,train
88858,CD19+ B cells,train
88859,CD19+ B cells,train
88860,CD19+ B cells,train
88861,CD19+ B cells,test
88862,CD19+ B cells,train
88863,CD19+ B cells,validation
88864,CD19+ B cells,train
88865,CD19+ B cells,train
88866,CD19+ B cells,validation
88867,CD19+ B cells,train
88868,CD19+ B cells,train
88869,CD19+ B cells,train
88870,CD19+ B cells,train
88871,CD19+ B cells,test
88872,CD19+ B cells,train
88873,CD19+ B cells,validation
88874,CD19+ B cells,train
88875,CD19+ B cells,train
88876,CD19+ B cells,train
88877,CD19+ B cells,train
88878,CD19+ B cells,train
88879,CD19+ B cells,train
88880,CD19+ B cells,train
88881,CD19+ B cells,train
88882,CD19+ B cells,train
88883,CD19+ B cells,validation
88884,CD19+ B cells,train
88885,CD19+ B cells,test
88886,CD19+ B cells,validation
88887,CD19+ B cells,train
88888,CD19+ B cells,train
88889,CD19+ B cells,train
88890,CD19+ B cells,train
88891,CD19+ B cells,train
88892,CD19+ B cells,train
88893,CD19+ B cells,train
88894,CD19+ B cells,train
88895,CD19+ B cells,validation
88896,CD19+ B cells,train
88897,CD19+ B cells,train
88898,CD19+ B cells,test
88899,CD19+ B cells,train
88900,CD19+ B cells,validation
88901,CD19+ B cells,train
88902,CD19+ B cells,test
88903,CD19+ B cells,train
88904,CD19+ B cells,train
88905,CD19+ B cells,train
88906,CD19+ B cells,train
88907,CD19+ B cells,validation
88908,CD19+ B cells,train
88909,CD19+ B cells,train
88910,CD19+ B cells,train
88911,CD19+ B cells,train
88912,CD19+ B cells,train
88913,CD19+ B cells,train
88914,CD19+ B cells,validation
88915,CD19+ B cells,train
88916,CD19+ B cells,train
88917,CD19+ B cells,validation
88918,CD19+ B cells,train
88919,CD19+ B cells,test
88920,CD19+ B cells,train
88921,CD19+ B cells,train
88922,CD19+ B cells,train
88923,CD19+ B cells,train
88924,CD19+ B cells,train
88925,CD19+ B cells,train
88926,CD19+ B cells,train
88927,CD19+ B cells,train
88928,CD19+ B cells,train
88929,CD19+ B cells,train
88930,CD19+ B cells,train
88931,CD19+ B cells,test
88932,CD19+ B cells,train
88933,CD19+ B cells,train
88934,CD19+ B cells,train
88935,CD19+ B cells,train
88936,CD19+ B cells,validation
88937,CD19+ B cells,train
88938,CD19+ B cells,test
88939,CD19+ B cells,train
88940,CD19+ B cells,test
88941,CD19+ B cells,train
88942,CD19+ B cells,train
88943,CD19+ B cells,validation
88944,CD19+ B cells,train
88945,CD19+ B cells,train
88946,CD19+ B cells,train
88947,CD19+ B cells,train
88948,CD19+ B cells,train
88949,CD19+ B cells,train
88950,CD19+ B cells,test
88951,CD19+ B cells,validation
88952,CD19+ B cells,train
88953,CD19+ B cells,train
88954,CD19+ B cells,test
88955,CD19+ B cells,train
88956,CD19+ B cells,train
88957,CD19+ B cells,train
88958,CD19+ B cells,train
88959,CD19+ B cells,validation
88960,CD19+ B cells,train
88961,CD19+ B cells,train
88962,CD19+ B cells,test
88963,CD19+ B cells,train
88964,CD19+ B cells,test
88965,CD19+ B cells,train
88966,CD19+ B cells,train
88967,CD19+ B cells,test
88968,CD19+ B cells,train
88969,CD19+ B cells,train
88970,CD19+ B cells,train
88971,CD19+ B cells,validation
88972,CD19+ B cells,validation
88973,CD19+ B cells,train
88974,CD19+ B cells,train
88975,CD19+ B cells,train
88976,CD19+ B cells,train
88977,CD19+ B cells,train
88978,CD19+ B cells,train
88979,CD19+ B cells,train
88980,CD19+ B cells,train
88981,CD19+ B cells,test
88982,CD19+ B cells,validation
88983,CD19+ B cells,train
88984,CD19+ B cells,train
88985,CD19+ B cells,train
88986,CD19+ B cells,test
88987,CD19+ B cells,test
88988,CD19+ B cells,train
88989,CD19+ B cells,train
88990,CD19+ B cells,train
88991,CD19+ B cells,validation
88992,CD19+ B cells,train
88993,CD19+ B cells,test
88994,CD19+ B cells,train
88995,CD19+ B cells,train
88996,CD19+ B cells,train
88997,CD19+ B cells,train
88998,CD19+ B cells,train
88999,CD19+ B cells,train
89000,CD19+ B cells,train
89001,CD19+ B cells,train
89002,CD19+ B cells,train
89003,CD19+ B cells,train
89004,CD19+ B cells,train
89005,CD19+ B cells,train
89006,CD19+ B cells,train
89007,CD19+ B cells,train
89008,CD19+ B cells,train
89009,CD19+ B cells,train
89010,CD19+ B cells,train
89011,CD19+ B cells,train
89012,CD19+ B cells,train
89013,CD19+ B cells,validation
89014,CD19+ B cells,train
89015,CD19+ B cells,train
89016,CD19+ B cells,train
89017,CD19+ B cells,train
89018,CD19+ B cells,test
89019,CD19+ B cells,train
89020,CD19+ B cells,train
89021,CD19+ B cells,train
89022,CD19+ B cells,train
89023,CD19+ B cells,train
89024,CD19+ B cells,train
89025,CD19+ B cells,train
89026,CD19+ B cells,train
89027,CD19+ B cells,train
89028,CD19+ B cells,train
89029,CD19+ B cells,train
89030,CD19+ B cells,train
89031,CD19+ B cells,validation
89032,CD19+ B cells,train
89033,CD19+ B cells,train
89034,CD19+ B cells,train
89035,CD19+ B cells,train
89036,CD19+ B cells,train
89037,CD19+ B cells,train
89038,CD19+ B cells,train
89039,CD19+ B cells,train
89040,CD19+ B cells,train
89041,CD19+ B cells,train
89042,CD19+ B cells,train
89043,CD19+ B cells,train
89044,CD19+ B cells,train
89045,CD19+ B cells,train
89046,CD19+ B cells,test
89047,CD19+ B cells,train
89048,CD19+ B cells,train
89049,CD19+ B cells,train
89050,CD19+ B cells,train
89051,CD19+ B cells,train
89052,CD19+ B cells,train
89053,CD19+ B cells,train
89054,CD19+ B cells,test
89055,CD19+ B cells,train
89056,CD19+ B cells,train
89057,CD19+ B cells,train
89058,CD19+ B cells,train
89059,CD19+ B cells,validation
89060,CD19+ B cells,validation
89061,CD19+ B cells,train
89062,CD19+ B cells,train
89063,CD19+ B cells,train
89064,CD19+ B cells,train
89065,CD19+ B cells,train
89066,CD19+ B cells,train
89067,CD19+ B cells,train
89068,CD19+ B cells,train
89069,CD19+ B cells,train
89070,CD19+ B cells,train
89071,CD19+ B cells,train
89072,CD19+ B cells,train
89073,CD19+ B cells,train
89074,CD19+ B cells,train
89075,CD19+ B cells,train
89076,CD19+ B cells,train
89077,CD19+ B cells,train
89078,CD19+ B cells,train
89079,CD19+ B cells,train
89080,CD19+ B cells,train
89081,CD19+ B cells,train
89082,CD19+ B cells,train
89083,CD19+ B cells,test
89084,CD19+ B cells,test
89085,CD19+ B cells,train
89086,CD19+ B cells,train
89087,CD19+ B cells,train
89088,CD19+ B cells,train
89089,CD19+ B cells,train
89090,CD19+ B cells,train
89091,CD19+ B cells,train
89092,CD19+ B cells,train
89093,CD19+ B cells,train
89094,CD19+ B cells,train
89095,CD19+ B cells,train
89096,CD19+ B cells,train
89097,CD19+ B cells,train
89098,CD19+ B cells,train
89099,CD19+ B cells,train
89100,CD19+ B cells,train
89101,CD19+ B cells,train
89102,CD19+ B cells,train
89103,CD19+ B cells,train
89104,CD19+ B cells,train
89105,CD19+ B cells,train
89106,CD19+ B cells,train
89107,CD19+ B cells,train
89108,CD19+ B cells,train
89109,CD19+ B cells,test
89110,CD19+ B cells,train
89111,CD19+ B cells,train
89112,CD19+ B cells,train
89113,CD19+ B cells,train
89114,CD19+ B cells,train
89115,CD19+ B cells,train
89116,CD19+ B cells,validation
89117,CD19+ B cells,train
89118,CD19+ B cells,train
89119,CD19+ B cells,train
89120,CD19+ B cells,train
89121,CD19+ B cells,train
89122,CD19+ B cells,train
89123,CD19+ B cells,train
89124,CD19+ B cells,train
89125,CD19+ B cells,train
89126,CD19+ B cells,train
89127,CD19+ B cells,train
89128,CD19+ B cells,train
89129,CD19+ B cells,train
89130,CD19+ B cells,test
89131,CD19+ B cells,train
89132,CD19+ B cells,train
89133,CD19+ B cells,train
89134,CD19+ B cells,test
89135,CD19+ B cells,train
89136,CD19+ B cells,train
89137,CD19+ B cells,train
89138,CD19+ B cells,train
89139,CD19+ B cells,train
89140,CD19+ B cells,train
89141,CD19+ B cells,train
89142,CD19+ B cells,train
89143,CD19+ B cells,train
89144,CD19+ B cells,train
89145,CD19+ B cells,train
89146,CD19+ B cells,train
89147,CD19+ B cells,train
89148,CD19+ B cells,train
89149,CD19+ B cells,train
89150,CD19+ B cells,train
89151,CD19+ B cells,train
89152,CD19+ B cells,validation
89153,CD19+ B cells,test
89154,CD19+ B cells,train
89155,CD19+ B cells,train
89156,CD19+ B cells,train
89157,CD19+ B cells,train
89158,CD19+ B cells,train
89159,CD19+ B cells,train
89160,CD19+ B cells,train
89161,CD19+ B cells,test
89162,CD19+ B cells,train
89163,CD19+ B cells,train
89164,CD19+ B cells,train
89165,CD19+ B cells,train
89166,CD19+ B cells,validation
89167,CD19+ B cells,train
89168,CD19+ B cells,train
89169,CD19+ B cells,test
89170,CD19+ B cells,train
89171,CD19+ B cells,test
89172,CD19+ B cells,train
89173,CD19+ B cells,train
89174,CD19+ B cells,train
89175,CD19+ B cells,train
89176,CD19+ B cells,train
89177,CD19+ B cells,train
89178,CD19+ B cells,train
89179,CD19+ B cells,train
89180,CD19+ B cells,train
89181,CD19+ B cells,train
89182,CD19+ B cells,train
89183,CD19+ B cells,train
89184,CD19+ B cells,train
89185,CD19+ B cells,train
89186,CD19+ B cells,train
89187,CD19+ B cells,train
89188,CD19+ B cells,train
89189,CD19+ B cells,train
89190,CD19+ B cells,test
89191,CD19+ B cells,train
89192,CD19+ B cells,train
89193,CD19+ B cells,train
89194,CD19+ B cells,train
89195,CD19+ B cells,train
89196,CD19+ B cells,train
89197,CD19+ B cells,train
89198,CD19+ B cells,test
89199,CD19+ B cells,train
89200,CD19+ B cells,train
89201,CD19+ B cells,train
89202,CD19+ B cells,test
89203,CD19+ B cells,train
89204,CD19+ B cells,train
89205,CD19+ B cells,train
89206,CD19+ B cells,train
89207,CD19+ B cells,train
89208,CD19+ B cells,train
89209,CD19+ B cells,train
89210,CD19+ B cells,train
89211,CD19+ B cells,train
89212,CD19+ B cells,validation
89213,CD19+ B cells,train
89214,CD19+ B cells,train
89215,CD19+ B cells,train
89216,CD19+ B cells,train
89217,CD19+ B cells,train
89218,CD19+ B cells,validation
89219,CD19+ B cells,train
89220,CD19+ B cells,train
89221,CD19+ B cells,train
89222,CD19+ B cells,train
89223,CD19+ B cells,train
89224,CD19+ B cells,train
89225,CD19+ B cells,train
89226,CD19+ B cells,train
89227,CD19+ B cells,validation
89228,CD19+ B cells,validation
89229,CD19+ B cells,train
89230,CD19+ B cells,train
89231,CD19+ B cells,train
89232,CD19+ B cells,train
89233,CD19+ B cells,train
89234,CD19+ B cells,train
89235,CD19+ B cells,test
89236,CD19+ B cells,test
89237,CD19+ B cells,train
89238,CD19+ B cells,train
89239,CD19+ B cells,train
89240,CD19+ B cells,train
89241,CD19+ B cells,train
89242,CD19+ B cells,train
89243,CD19+ B cells,train
89244,CD19+ B cells,train
89245,CD19+ B cells,train
89246,CD19+ B cells,train
89247,CD19+ B cells,train
89248,CD19+ B cells,train
89249,CD19+ B cells,train
89250,CD19+ B cells,train
89251,CD19+ B cells,train
89252,CD19+ B cells,train
89253,CD19+ B cells,train
89254,CD19+ B cells,validation
89255,CD19+ B cells,train
89256,CD19+ B cells,train
89257,CD19+ B cells,train
89258,CD19+ B cells,train
89259,CD19+ B cells,train
89260,CD19+ B cells,train
89261,CD19+ B cells,train
89262,CD19+ B cells,train
89263,CD19+ B cells,train
89264,CD19+ B cells,test
89265,CD19+ B cells,train
89266,CD19+ B cells,train
89267,CD19+ B cells,train
89268,CD19+ B cells,train
89269,CD19+ B cells,train
89270,CD19+ B cells,train
89271,CD19+ B cells,train
89272,CD19+ B cells,train
89273,CD19+ B cells,train
89274,CD19+ B cells,test
89275,CD19+ B cells,train
89276,CD19+ B cells,train
89277,CD19+ B cells,train
89278,CD19+ B cells,train
89279,CD19+ B cells,train
89280,CD19+ B cells,train
89281,CD19+ B cells,train
89282,CD19+ B cells,train
89283,CD19+ B cells,train
89284,CD19+ B cells,train
89285,CD19+ B cells,test
89286,CD19+ B cells,train
89287,CD19+ B cells,train
89288,CD19+ B cells,train
89289,CD19+ B cells,train
89290,CD19+ B cells,train
89291,CD19+ B cells,train
89292,CD19+ B cells,train
89293,CD19+ B cells,test
89294,CD19+ B cells,train
89295,CD19+ B cells,train
89296,CD19+ B cells,train
89297,CD19+ B cells,test
89298,CD19+ B cells,train
89299,CD19+ B cells,train
89300,CD19+ B cells,validation
89301,CD19+ B cells,test
89302,CD19+ B cells,train
89303,CD19+ B cells,train
89304,CD19+ B cells,train
89305,CD19+ B cells,train
89306,CD19+ B cells,train
89307,CD19+ B cells,validation
89308,CD19+ B cells,validation
89309,CD19+ B cells,validation
89310,CD19+ B cells,train
89311,CD19+ B cells,train
89312,CD19+ B cells,train
89313,CD19+ B cells,train
89314,CD19+ B cells,train
89315,CD19+ B cells,train
89316,CD19+ B cells,train
89317,CD19+ B cells,train
89318,CD19+ B cells,train
89319,CD19+ B cells,train
89320,CD19+ B cells,train
89321,CD19+ B cells,train
89322,CD19+ B cells,validation
89323,CD19+ B cells,train
89324,CD19+ B cells,train
89325,CD19+ B cells,train
89326,CD19+ B cells,train
89327,CD19+ B cells,train
89328,CD19+ B cells,train
89329,CD19+ B cells,train
89330,CD19+ B cells,train
89331,CD19+ B cells,train
89332,CD19+ B cells,train
89333,CD19+ B cells,train
89334,CD19+ B cells,train
89335,CD19+ B cells,test
89336,CD19+ B cells,validation
89337,CD19+ B cells,test
89338,CD19+ B cells,train
89339,CD19+ B cells,train
89340,CD19+ B cells,validation
89341,CD19+ B cells,test
89342,CD19+ B cells,train
89343,CD19+ B cells,validation
89344,CD19+ B cells,train
89345,CD19+ B cells,train
89346,CD19+ B cells,test
89347,CD19+ B cells,train
89348,CD19+ B cells,train
89349,CD19+ B cells,train
89350,CD19+ B cells,train
89351,CD19+ B cells,train
89352,CD19+ B cells,train
89353,CD19+ B cells,train
89354,CD19+ B cells,train
89355,CD19+ B cells,train
89356,CD19+ B cells,train
89357,CD19+ B cells,train
89358,CD19+ B cells,train
89359,CD19+ B cells,train
89360,CD19+ B cells,train
89361,CD19+ B cells,train
89362,CD19+ B cells,train
89363,CD19+ B cells,train
89364,CD19+ B cells,train
89365,CD19+ B cells,test
89366,CD19+ B cells,test
89367,CD19+ B cells,train
89368,CD19+ B cells,train
89369,CD19+ B cells,train
89370,CD19+ B cells,train
89371,CD19+ B cells,train
89372,CD19+ B cells,train
89373,CD19+ B cells,test
89374,CD19+ B cells,train
89375,CD19+ B cells,train
89376,CD19+ B cells,train
89377,CD19+ B cells,train
89378,CD19+ B cells,train
89379,CD19+ B cells,train
89380,CD19+ B cells,train
89381,CD19+ B cells,train
89382,CD19+ B cells,train
89383,CD19+ B cells,train
89384,CD19+ B cells,validation
89385,CD19+ B cells,train
89386,CD19+ B cells,validation
89387,CD19+ B cells,train
89388,CD19+ B cells,validation
89389,CD19+ B cells,test
89390,CD19+ B cells,train
89391,CD19+ B cells,validation
89392,CD19+ B cells,train
89393,CD19+ B cells,train
89394,CD19+ B cells,train
89395,CD19+ B cells,train
89396,CD19+ B cells,train
89397,CD19+ B cells,train
89398,CD19+ B cells,validation
89399,CD19+ B cells,train
89400,CD19+ B cells,train
89401,CD19+ B cells,train
89402,CD19+ B cells,train
89403,CD19+ B cells,train
89404,CD19+ B cells,train
89405,CD19+ B cells,train
89406,CD19+ B cells,train
89407,CD19+ B cells,train
89408,CD19+ B cells,train
89409,CD19+ B cells,train
89410,CD19+ B cells,test
89411,CD19+ B cells,train
89412,CD19+ B cells,train
89413,CD19+ B cells,train
89414,CD19+ B cells,train
89415,CD19+ B cells,train
89416,CD19+ B cells,train
89417,CD19+ B cells,validation
89418,CD19+ B cells,train
89419,CD19+ B cells,train
89420,CD19+ B cells,test
89421,CD19+ B cells,train
89422,CD19+ B cells,train
89423,CD19+ B cells,test
89424,CD19+ B cells,validation
