,gene_ID,gene_name
23317,ENSG00000258511,RP11-61O1.2
23318,ENSG00000258795,RP11-1082A3.1
23319,ENSG00000176605,C14orf177
23320,ENSG00000237342,AL132796.1
23321,ENSG00000259119,RP11-1127D7.1
23322,ENSG00000229402,AL162151.4
23323,ENSG00000127152,BCL11B
23324,ENSG00000235785,AL109767.1
23325,ENSG00000258383,CTD-2200A16.1
23326,ENSG00000183576,SETD3
23327,ENSG00000090061,CCNK
23328,ENSG00000205476,CCDC85C
23329,ENSG00000258749,RP11-688G15.3
23330,ENSG00000247970,RP11-543C4.1
23331,ENSG00000182218,HHIPL1
23332,ENSG00000036530,CYP46A1
23333,ENSG00000258672,RP11-543C4.3
23334,ENSG00000066629,EML1
23335,ENSG00000196405,EVL
23336,ENSG00000258693,RP11-436M15.3
23337,ENSG00000258560,CTD-2376I20.1
23338,ENSG00000168350,DEGS2
23339,ENSG00000258982,RP11-638I2.4
23340,ENSG00000100811,YY1
23341,ENSG00000197119,SLC25A29
23342,ENSG00000258504,RP11-638I2.6
23343,ENSG00000140107,SLC25A47
23344,ENSG00000140105,WARS
23345,ENSG00000258666,RP11-638I2.8
23346,ENSG00000258521,RP11-638I2.9
23347,ENSG00000176473,WDR25
23348,ENSG00000183092,BEGAIN
23349,ENSG00000259031,CTD-2062F14.3
23350,ENSG00000196273,LINC00523
23351,ENSG00000258717,RP11-566J3.2
23352,ENSG00000185559,DLK1
23353,ENSG00000273087,RP11-566J3.4
23354,ENSG00000214548,MEG3
23355,ENSG00000267918,AL117190.2
23356,ENSG00000258663,RP11-123M6.2
23357,ENSG00000254656,RTL1
23358,ENSG00000269375,AL117190.3
23359,ENSG00000258399,MEG8
23360,ENSG00000225746,AL132709.5
23361,ENSG00000232018,AL132709.8
23362,ENSG00000271417,RP11-909M7.3
23363,ENSG00000258861,MIR381HG
23364,ENSG00000223403,MEG9
23365,ENSG00000230805,AL132709.1
23366,ENSG00000259004,RP11-8L8.2
23367,ENSG00000258497,CTD-2561F5.1
23368,ENSG00000258460,RP11-168L7.1
23369,ENSG00000259023,LINC00524
23370,ENSG00000259082,RP11-168L7.3
23371,ENSG00000259166,RP11-1029J19.2
23372,ENSG00000258498,DIO3OS
23373,ENSG00000197406,DIO3
23374,ENSG00000258919,RP11-1029J19.4
23375,ENSG00000258404,RP11-1029J19.5
23376,ENSG00000258512,RP11-796G6.2
23377,ENSG00000078304,PPP2R5C
23378,ENSG00000259088,CTD-2017C7.2
23379,ENSG00000256705,CTD-2017C7.1
23380,ENSG00000271780,RP11-1017G21.5
23381,ENSG00000272444,RP11-1017G21.6
23382,ENSG00000197102,DYNC1H1
23383,ENSG00000258959,RP11-1017G21.4
23384,ENSG00000080824,HSP90AA1
23385,ENSG00000140153,WDR20
23386,ENSG00000080823,MOK
23387,ENSG00000022976,ZNF839
23388,ENSG00000100865,CINP
23389,ENSG00000196663,TECPR2
23390,ENSG00000156381,ANKRD9
23391,ENSG00000259230,CTD-2555C10.3
23392,ENSG00000089902,RCOR1
23393,ENSG00000259508,RP11-661D19.3
23394,ENSG00000131323,TRAF3
23395,ENSG00000166126,AMN
23396,ENSG00000198752,CDC42BPB
23397,ENSG00000259515,RP11-365N19.2
23398,ENSG00000205436,EXOC3L4
23399,ENSG00000259717,LINC00677
23400,ENSG00000185215,TNFAIP2
23401,ENSG00000251533,LINC00605
23402,ENSG00000259775,RP11-45P15.4
23403,ENSG00000100664,EIF5
23404,ENSG00000075413,MARK3
23405,ENSG00000166165,CKB
23406,ENSG00000260285,RP11-600F24.7
23407,ENSG00000166166,TRMT61A
23408,ENSG00000258851,RP11-894P9.2
23409,ENSG00000166170,BAG5
23410,ENSG00000126214,KLC1
23411,ENSG00000256500,RP11-73M18.2
23412,ENSG00000256053,APOPT1
23413,ENSG00000246451,RP11-894P9.1
23414,ENSG00000269910,RP11-73M18.10
23415,ENSG00000126215,XRCC3
23416,ENSG00000224997,AL049840.1
23417,ENSG00000269963,RP11-73M18.9
23418,ENSG00000100711,ZFYVE21
23419,ENSG00000088808,PPP1R13B
23420,ENSG00000258735,LINC00637
23421,ENSG00000258534,CTD-2134A5.4
23422,ENSG00000258914,CTD-2134A5.3
23423,ENSG00000156411,C14orf2
23424,ENSG00000156414,TDRD9
23425,ENSG00000227729,RD3L
23426,ENSG00000166183,ASPG
23427,ENSG00000258748,CTD-2223O18.1
23428,ENSG00000066735,KIF26A
23429,ENSG00000258913,RP11-260M19.2
23430,ENSG00000228032,C14orf144
23431,ENSG00000258598,RP11-260M19.1
23432,ENSG00000258986,TMEM179
23433,ENSG00000184601,C14orf180
23434,ENSG00000259037,RP11-614O9.1
23435,ENSG00000258736,RP11-982M15.7
23436,ENSG00000260792,RP11-982M15.8
23437,ENSG00000256050,RP11-982M15.6
23438,ENSG00000203485,INF2
23439,ENSG00000258858,RP11-982M15.5
23440,ENSG00000185100,ADSSL1
23441,ENSG00000184990,SIVA1
23442,ENSG00000258430,RP11-982M15.2
23443,ENSG00000142208,AKT1
23444,ENSG00000179627,ZBTB42
23445,ENSG00000258701,LINC00638
23446,ENSG00000258811,CTD-3051D23.1
23447,ENSG00000258593,CTD-3051D23.4
23448,ENSG00000099814,CEP170B
23449,ENSG00000259067,CTD-3051D23.3
23450,ENSG00000166428,PLD4
23451,ENSG00000185567,AHNAK2
23452,ENSG00000140104,C14orf79
23453,ENSG00000170779,CDCA4
23454,ENSG00000183484,GPR132
23455,ENSG00000257556,RP11-44N21.1
23456,ENSG00000184916,JAG2
23457,ENSG00000183828,NUDT14
23458,ENSG00000185024,BRF1
23459,ENSG00000184887,BTBD6
23460,ENSG00000179364,PACS2
23461,ENSG00000226174,TEX22
23462,ENSG00000251602,RP11-521B24.3
23463,ENSG00000182979,MTA1
23464,ENSG00000257270,RP11-521B24.5
23465,ENSG00000182809,CRIP2
23466,ENSG00000213145,CRIP1
23467,ENSG00000257341,CRIP1
23468,ENSG00000185347,C14orf80
23469,ENSG00000184986,TMEM121
23470,ENSG00000227468,AL928742.12
23471,ENSG00000254140,RP11-731F5.1
23472,ENSG00000253364,RP11-731F5.2
23473,ENSG00000253701,AL928768.3
23474,ENSG00000244620,AL122127.25
23475,ENSG00000226777,KIAA0125
23476,ENSG00000233988,ADAM6
23477,ENSG00000271201,AB019440.50
23478,ENSG00000229084,LINC00226
23479,ENSG00000187156,LINC00221
23480,ENSG00000258410,RP11-173D3.1
23481,ENSG00000258654,RP11-509A17.3
23482,ENSG00000215405,GOLGA6L6
23483,ENSG00000260409,RP11-403B2.7
23484,ENSG00000259383,RP11-403B2.6
23485,ENSG00000259443,RP11-403B2.5
23486,ENSG00000268343,AC012414.1
23487,ENSG00000230031,POTEB2
23488,ENSG00000258710,CT60
23489,ENSG00000260986,RP11-854K16.3
23490,ENSG00000247765,RP11-32B5.7
23491,ENSG00000268531,DKFZP547L112
23492,ENSG00000233917,POTEB
23493,ENSG00000261841,RP11-928F19.5
23494,ENSG00000182974,OR4M2
23495,ENSG00000183706,OR4N4
23496,ENSG00000260739,RP11-2F9.4
23497,ENSG00000269182,AC010760.1
23498,ENSG00000197414,GOLGA6L1
23499,ENSG00000153575,TUBGCP5
23500,ENSG00000068793,CYFIP1
23501,ENSG00000140157,NIPA2
23502,ENSG00000170113,NIPA1
23503,ENSG00000153666,GOLGA8I
23504,ENSG00000259455,RP11-467N20.5
23505,ENSG00000261739,GOLGA8S
23506,ENSG00000174450,GOLGA6L2
23507,ENSG00000179455,MKRN3
23508,ENSG00000260978,RP11-73C9.1
23509,ENSG00000254585,MAGEL2
23510,ENSG00000182636,NDN
23511,ENSG00000261622,RP11-484P15.1
23512,ENSG00000260232,PWRN4
23513,ENSG00000260551,PWRN2
23514,ENSG00000260780,RP11-580I1.1
23515,ENSG00000261621,RP11-580I1.2
23516,ENSG00000260959,RP11-350A1.2
23517,ENSG00000261598,RP11-107D24.2
23518,ENSG00000260760,PWRN3
23519,ENSG00000259905,PWRN1
23520,ENSG00000185823,NPAP1
23521,ENSG00000128739,SNRPN
23522,ENSG00000273173,SNURF
23523,ENSG00000214265,SNURF
23524,ENSG00000257647,RP11-701H24.3
23525,ENSG00000257151,PWAR6
23526,ENSG00000261069,SNORD116-20
23527,ENSG00000114062,UBE3A
23528,ENSG00000235731,AC124997.1
23529,ENSG00000206190,ATP10A
23530,ENSG00000259011,RP11-2C7.1
23531,ENSG00000206187,RP11-1084I9.1
23532,ENSG00000258931,RP11-1084I9.2
23533,ENSG00000259150,LINC00929
23534,ENSG00000235160,AC009878.2
23535,ENSG00000166206,GABRB3
23536,ENSG00000235518,AC011196.3
23537,ENSG00000186297,GABRA5
23538,ENSG00000182256,GABRG3
23539,ENSG00000228740,AC136896.1
23540,ENSG00000258970,RP11-100M12.1
23541,ENSG00000259168,RP11-100M12.3
23542,ENSG00000258594,RP11-30G8.2
23543,ENSG00000258853,RP11-30G8.1
23544,ENSG00000104044,OCA2
23545,ENSG00000232394,AC090696.2
23546,ENSG00000128731,HERC2
23547,ENSG00000153684,GOLGA8F
23548,ENSG00000183629,GOLGA8G
23549,ENSG00000188626,GOLGA8M
23550,ENSG00000261480,RP11-578F21.6
23551,ENSG00000034053,APBA2
23552,ENSG00000259277,RP13-126C7.1
23553,ENSG00000104059,FAM189A1
23554,ENSG00000185115,NDNL2
23555,ENSG00000259814,RP11-300A12.2
23556,ENSG00000256802,RP11-680F8.1
23557,ENSG00000104067,TJP1
23558,ENSG00000259523,RP11-680F8.3
23559,ENSG00000259647,RP11-143J24.1
23560,ENSG00000229389,CTD-2022H16.1
23561,ENSG00000179938,GOLGA8J
23562,ENSG00000261247,GOLGA8T
23563,ENSG00000259906,RP11-932O9.4
23564,ENSG00000225930,AC026150.5
23565,ENSG00000270173,RP11-382B18.4
23566,ENSG00000166664,CHRFAM7A
23567,ENSG00000186399,GOLGA8R
23568,ENSG00000260693,AC026150.8
23569,ENSG00000178115,GOLGA8Q
23570,ENSG00000261794,GOLGA8H
23571,ENSG00000270016,RP11-932O9.8
23572,ENSG00000269930,RP11-932O9.9
23573,ENSG00000247728,RP11-932O9.7
23574,ENSG00000187951,ARHGAP11B
23575,ENSG00000269974,RP11-932O9.10
23576,ENSG00000198690,FAN1
23577,ENSG00000166912,MTMR10
23578,ENSG00000134160,TRPM1
23579,ENSG00000259720,RP11-348B17.1
23580,ENSG00000259448,RP11-16E12.1
23581,ENSG00000259772,RP11-16E12.2
23582,ENSG00000169926,KLF13
23583,ENSG00000169918,OTUD7A
23584,ENSG00000175344,CHRNA7
23585,ENSG00000260642,RP11-717I24.1
23586,ENSG00000249931,GOLGA8K
23587,ENSG00000233812,AC139426.2
23588,ENSG00000206127,GOLGA8O
23589,ENSG00000268759,AC135983.2
23590,ENSG00000261064,RP11-1000B6.3
23591,ENSG00000232653,GOLGA8N
23592,ENSG00000262728,AC123768.4
23593,ENSG00000244952,RP11-1000B6.5
23594,ENSG00000198826,ARHGAP11A
23595,ENSG00000166922,SCG5
23596,ENSG00000241818,RP11-1000B6.2
23597,ENSG00000259721,RP11-758N13.1
23598,ENSG00000166923,GREM1
23599,ENSG00000248905,FMN1
23600,ENSG00000259446,RP11-489D6.2
23601,ENSG00000198838,RYR3
23602,ENSG00000259408,RP11-3D4.3
23603,ENSG00000259287,RP11-3D4.2
23604,ENSG00000169857,AVEN
23605,ENSG00000184984,CHRM5
23606,ENSG00000134153,EMC7
23607,ENSG00000182405,PGBD4
23608,ENSG00000134152,KATNBL1
23609,ENSG00000128463,EMC4
23610,ENSG00000140199,SLC12A6
23611,ENSG00000259468,RP11-1084A12.2
23612,ENSG00000182117,NOP10
23613,ENSG00000184507,NUTM1
23614,ENSG00000176454,LPCAT4
23615,ENSG00000175265,GOLGA8A
23616,ENSG00000215252,GOLGA8B
23617,ENSG00000261304,CTD-2125J1.1
23618,ENSG00000159248,GJD2
23619,ENSG00000250007,RP11-814P5.1
23620,ENSG00000159251,ACTC1
23621,ENSG00000021776,AQR
23622,ENSG00000198146,ZNF770
23623,ENSG00000212768,AC114546.1
23624,ENSG00000259181,RP11-463I20.3
23625,ENSG00000259587,RP11-463I20.2
23626,ENSG00000259336,RP11-323I15.5
23627,ENSG00000134146,DPH6
23628,ENSG00000248079,DPH6-AS1
23629,ENSG00000259639,RP11-184D12.1
23630,ENSG00000259245,RP11-684B21.1
23631,ENSG00000259395,RP11-475A13.2
23632,ENSG00000259737,RP11-475A13.1
23633,ENSG00000186073,C15orf41
23634,ENSG00000261191,RP11-16L14.2
23635,ENSG00000134138,MEIS2
23636,ENSG00000259460,RP11-128A17.1
23637,ENSG00000259434,RP11-720L8.1
23638,ENSG00000166069,TMCO5A
23639,ENSG00000259225,RP11-1008C21.1
23640,ENSG00000236914,RP11-1008C21.2
23641,ENSG00000259380,RP11-346D14.1
23642,ENSG00000166068,SPRED1
23643,ENSG00000171262,FAM98B
23644,ENSG00000172575,RASGRP1
23645,ENSG00000259326,RP11-102L12.2
23646,ENSG00000259598,RP11-275I4.1
23647,ENSG00000259747,RP11-275I4.2
23648,ENSG00000175779,C15orf53
23649,ENSG00000259731,RP11-326N17.1
23650,ENSG00000259345,RP11-624L4.1
23651,ENSG00000259278,RP11-62C7.2
23652,ENSG00000259423,RP11-265N7.2
23653,ENSG00000259450,RP11-265N7.1
23654,ENSG00000175746,C15orf54
23655,ENSG00000259447,RP11-462P6.1
23656,ENSG00000259269,RP11-624L4.2
23657,ENSG00000259390,RP11-27M9.1
23658,ENSG00000137801,THBS1
23659,ENSG00000259279,CTD-2033D15.1
23660,ENSG00000150667,FSIP1
23661,ENSG00000261136,RP11-37C7.3
23662,ENSG00000166073,GPR176
23663,ENSG00000246863,RP11-325N19.3
23664,ENSG00000128829,EIF2AK4
23665,ENSG00000140319,SRP14
23666,ENSG00000248508,SRP14-AS1
23667,ENSG00000259584,RP11-521C20.2
23668,ENSG00000104081,BMF
23669,ENSG00000259409,RP11-521C20.3
23670,ENSG00000156970,BUB1B
23671,ENSG00000137843,PAK6
23672,ENSG00000259288,RP11-133K1.2
23673,ENSG00000176753,C15orf56
23674,ENSG00000137841,PLCB2
23675,ENSG00000230778,ANKRD63
23676,ENSG00000259307,PLCB2-AS1
23677,ENSG00000259198,RP11-133K1.6
23678,ENSG00000259330,LINC00984
23679,ENSG00000188549,C15orf52
23680,ENSG00000233041,PHGR1
23681,ENSG00000140323,DISP2
23682,ENSG00000259368,RP11-64K12.4
23683,ENSG00000259714,LINC00594
23684,ENSG00000128944,KNSTRN
23685,ENSG00000128928,IVD
23686,ENSG00000140320,BAHD1
23687,ENSG00000259364,RP11-64K12.9
23688,ENSG00000259211,RP11-64K12.8
23689,ENSG00000169105,CHST14
23690,ENSG00000259536,RP11-111A22.1
23691,ENSG00000128891,C15orf57
23692,ENSG00000166133,RPUSD2
23693,ENSG00000137812,CASC5
23694,ENSG00000051180,RAD51
23695,ENSG00000137824,RMDN3
23696,ENSG00000137880,GCHFR
23697,ENSG00000104129,DNAJC17
23698,ENSG00000188277,C15orf62
23699,ENSG00000166140,ZFYVE19
23700,ENSG00000166143,PPP1R14D
23701,ENSG00000261183,RP11-532F12.5
23702,ENSG00000166145,SPINT1
23703,ENSG00000104140,RHOV
23704,ENSG00000104142,VPS18
23705,ENSG00000251161,RP11-540O11.1
23706,ENSG00000128917,DLL4
23707,ENSG00000128965,CHAC1
23708,ENSG00000128908,INO80
23709,ENSG00000259617,RP11-540O11.6
23710,ENSG00000259463,RP11-540O11.7
23711,ENSG00000259521,RP11-540O11.4
23712,ENSG00000178997,EXD1
23713,ENSG00000187446,CHP1
23714,ENSG00000104147,OIP5
23715,ENSG00000137804,NUSAP1
23716,ENSG00000137806,NDUFAF1
23717,ENSG00000137815,RTF1
23718,ENSG00000137825,ITPKA
23719,ENSG00000062524,LTK
23720,ENSG00000103932,RPAP1
23721,ENSG00000092445,TYRO3
23722,ENSG00000260926,RP11-380D11.2
23723,ENSG00000174197,MGA
23724,ENSG00000260814,RP11-107F6.3
23725,ENSG00000137802,MAPKBP1
23726,ENSG00000268632,AC073657.1
23727,ENSG00000250379,RP11-23P13.4
23728,ENSG00000243708,PLA2G4B
23729,ENSG00000243789,JMJD7
23730,ENSG00000168970,JMJD7-PLA2G4B
23731,ENSG00000137877,SPTBN5
23732,ENSG00000174171,RP11-23P13.6
23733,ENSG00000272003,RP11-23P13.7
23734,ENSG00000103966,EHD4
23735,ENSG00000259883,CTD-2382E5.4
23736,ENSG00000246740,CTD-2382E5.1
23737,ENSG00000188089,PLA2G4E
23738,ENSG00000257797,CTD-2382E5.2
23739,ENSG00000159337,PLA2G4D
23740,ENSG00000168907,PLA2G4F
23741,ENSG00000166887,VPS39
23742,ENSG00000261002,RP11-546B15.1
23743,ENSG00000103978,TMEM87A
23744,ENSG00000214013,GANC
23745,ENSG00000092529,CAPN3
23746,ENSG00000103994,ZNF106
23747,ENSG00000092531,SNAP23
23748,ENSG00000261684,RP11-265N6.1
23749,ENSG00000180979,LRRC57
23750,ENSG00000137814,HAUS2
23751,ENSG00000261822,RP11-265N6.2
23752,ENSG00000159433,STARD9
23753,ENSG00000140326,CDAN1
23754,ENSG00000128881,TTBK2
23755,ENSG00000246283,CTD-2036P10.3
23756,ENSG00000159459,UBR1
23757,ENSG00000166947,EPB42
23758,ENSG00000137842,TMEM62
23759,ENSG00000261687,RP11-473C18.3
23760,ENSG00000166946,CCNDBP1
23761,ENSG00000104055,TGM5
23762,ENSG00000159495,TGM7
23763,ENSG00000260406,RP11-402F9.3
23764,ENSG00000168806,LCMT2
23765,ENSG00000168803,ADAL
23766,ENSG00000140265,ZSCAN29
23767,ENSG00000137822,TUBGCP4
23768,ENSG00000067369,TP53BP1
23769,ENSG00000166963,MAP1A
23770,ENSG00000168781,PPIP5K1
23771,ENSG00000237289,CKMT1B
23772,ENSG00000242866,STRC
23773,ENSG00000166762,CATSPER2
23774,ENSG00000223572,CKMT1A
23775,ENSG00000167004,PDIA3
23776,ENSG00000128886,ELL3
23777,ENSG00000262560,RP11-296A16.1
23778,ENSG00000140264,SERF2
23779,ENSG00000268488,AC018512.1
23780,ENSG00000184716,SERINC4
23781,ENSG00000242028,HYPK
23782,ENSG00000140259,MFAP1
23783,ENSG00000092470,WDR76
23784,ENSG00000171877,FRMD5
23785,ENSG00000166734,CASC4
23786,ENSG00000259499,RP11-616K22.2
23787,ENSG00000259595,RP11-516C1.1
23788,ENSG00000137770,CTDSPL2
23789,ENSG00000259563,CTD-2329K10.1
23790,ENSG00000179523,EIF3J-AS1
23791,ENSG00000104131,EIF3J
23792,ENSG00000104133,SPG11
23793,ENSG00000229474,PATL2
23794,ENSG00000166710,B2M
23795,ENSG00000185880,TRIM69
23796,ENSG00000259187,CTD-2008A1.1
23797,ENSG00000167014,C15orf43
23798,ENSG00000140263,SORD
23799,ENSG00000259418,RP11-109D20.1
23800,ENSG00000259352,RP11-109D20.2
23801,ENSG00000140279,DUOX2
23802,ENSG00000140274,DUOXA2
23803,ENSG00000140254,DUOXA1
23804,ENSG00000137857,DUOX1
23805,ENSG00000259539,CTD-2651B20.1
23806,ENSG00000138606,SHF
23807,ENSG00000259519,RP11-519G16.2
23808,ENSG00000261709,SNORA11
23809,ENSG00000259520,CTD-2651B20.3
23810,ENSG00000137860,SLC28A2
23811,ENSG00000171766,GATM
23812,ENSG00000171763,SPATA5L1
23813,ENSG00000166920,C15orf48
23814,ENSG00000259342,RP11-519G16.5
23815,ENSG00000259354,RP11-519G16.3
23816,ENSG00000104154,SLC30A4
23817,ENSG00000259681,RP11-96O20.2
23818,ENSG00000104164,BLOC1S6
23819,ENSG00000260170,RP11-96O20.4
23820,ENSG00000137767,SQRDL
23821,ENSG00000259200,RP11-718O11.1
23822,ENSG00000259255,RP11-627D16.1
23823,ENSG00000259752,FKSG62
23824,ENSG00000137872,SEMA6D
23825,ENSG00000259221,CTD-2050N2.1
23826,ENSG00000259360,RP11-142J21.1
23827,ENSG00000259588,RP11-552E10.1
23828,ENSG00000259572,RP11-198M11.2
23829,ENSG00000259754,RP11-208K4.1
23830,ENSG00000259730,CTD-2007H18.1
23831,ENSG00000188467,SLC24A5
23832,ENSG00000104177,MYEF2
23833,ENSG00000259235,RP11-605F22.2
23834,ENSG00000233932,CTXN2
23835,ENSG00000074803,SLC12A1
23836,ENSG00000259385,RP11-605F22.1
23837,ENSG00000259488,RP11-154J22.1
23838,ENSG00000128951,DUT
23839,ENSG00000166147,FBN1
23840,ENSG00000259705,RP11-227D13.1
23841,ENSG00000103995,CEP152
23842,ENSG00000259469,RP11-227D13.4
23843,ENSG00000259670,RP11-485O10.2
23844,ENSG00000259700,RP11-485O10.3
23845,ENSG00000185634,SHC4
23846,ENSG00000255302,EID1
23847,ENSG00000259602,RP11-138E16.1
23848,ENSG00000138593,SECISBP2L
23849,ENSG00000259656,RP11-325E5.1
23850,ENSG00000166200,COPS2
23851,ENSG00000156958,GALK2
23852,ENSG00000166262,FAM227B
23853,ENSG00000140285,FGF7
23854,ENSG00000104047,DTWD1
23855,ENSG00000104043,ATP8B4
23856,ENSG00000259188,CTD-2647E9.3
23857,ENSG00000140284,SLC27A2
23858,ENSG00000140287,HDC
23859,ENSG00000104064,GABPB1
23860,ENSG00000259715,CTD-3110H11.1
23861,ENSG00000138592,USP8
23862,ENSG00000259618,RP11-562A8.5
23863,ENSG00000259298,RP11-562A8.4
23864,ENSG00000170236,USP50
23865,ENSG00000092439,TRPM7
23866,ENSG00000259684,RP11-120K9.2
23867,ENSG00000138600,SPPL2A
23868,ENSG00000259773,RP11-507J18.2
23869,ENSG00000081014,AP4E1
23870,ENSG00000259240,RP11-108K3.1
23871,ENSG00000183578,TNFAIP8L3
23872,ENSG00000137869,CYP19A1
23873,ENSG00000259306,RP11-108K3.2
23874,ENSG00000186417,GLDN
23875,ENSG00000259678,RP11-707P17.1
23876,ENSG00000104093,DMXL2
23877,ENSG00000259668,RP11-707P17.2
23878,ENSG00000104112,SCG3
23879,ENSG00000259241,RP11-313P18.2
23880,ENSG00000259296,RP11-313P18.1
23881,ENSG00000140280,LYSMD2
23882,ENSG00000128872,TMOD2
23883,ENSG00000138594,TMOD3
23884,ENSG00000259201,RP11-56B16.5
23885,ENSG00000259185,RP11-56B16.4
23886,ENSG00000166477,LEO1
23887,ENSG00000069956,MAPK6
23888,ENSG00000259438,CTD-2650P22.1
23889,ENSG00000259712,CTD-2184D3.5
23890,ENSG00000259178,CTD-2184D3.3
23891,ENSG00000137875,BCL2L10
23892,ENSG00000259327,CTD-2184D3.6
23893,ENSG00000069966,GNB5
23894,ENSG00000259709,CTD-2184D3.7
23895,ENSG00000259577,RP11-430B1.2
23896,ENSG00000128833,MYO5C
23897,ENSG00000197535,MYO5A
23898,ENSG00000128989,ARPP19
23899,ENSG00000260618,RP11-23N2.4
23900,ENSG00000047346,FAM214A
23901,ENSG00000169856,ONECUT1
23902,ENSG00000259203,RP11-209K10.2
23903,ENSG00000259237,RP11-209E8.1
23904,ENSG00000166415,WDR72
23905,ENSG00000259669,RP11-643A5.2
23906,ENSG00000137766,UNC13C
23907,ENSG00000260937,RP11-548M13.1
23908,ENSG00000137876,RSL24D1
23909,ENSG00000069974,RAB27A
23910,ENSG00000225973,RP11-139H15.1
23911,ENSG00000069943,PIGB
23912,ENSG00000260916,CCPG1
23913,ENSG00000261652,C15orf65
23914,ENSG00000256061,DYX1C1
23915,ENSG00000171016,PYGO1
23916,ENSG00000166450,PRTG
23917,ENSG00000259180,RP11-420M1.2
23918,ENSG00000069869,NEDD4
23919,ENSG00000181827,RFX7
23920,ENSG00000151575,TEX9
23921,ENSG00000259941,RP11-48G14.2
23922,ENSG00000261823,RP11-48G14.1
23923,ENSG00000138587,MNS1
23924,ENSG00000137871,ZNF280D
23925,ENSG00000140262,TCF12
23926,ENSG00000247982,LINC00926
23927,ENSG00000260172,RP11-358M11.3
23928,ENSG00000128849,CGNL1
23929,ENSG00000261489,CTD-2515H24.3
23930,ENSG00000261265,CTD-2515H24.4
23931,ENSG00000137878,GCOM1
23932,ENSG00000263155,MYZAP
23933,ENSG00000255529,POLR2M
23934,ENSG00000261219,RP11-344A16.2
23935,ENSG00000128918,ALDH1A2
23936,ENSG00000259285,CTD-2330J20.2
23937,ENSG00000103569,AQP9
23938,ENSG00000166035,LIPC
23939,ENSG00000259293,RP11-355N15.1
23940,ENSG00000259250,RP11-50C13.1
23941,ENSG00000137845,ADAM10
23942,ENSG00000245975,RP11-30K9.6
23943,ENSG00000128923,FAM63B
23944,ENSG00000259353,RP11-30K9.5
23945,ENSG00000157450,RNF111
23946,ENSG00000137776,SLTM
23947,ENSG00000225798,AC025918.2
23948,ENSG00000157456,CCNB2
23949,ENSG00000157483,MYO1E
23950,ENSG00000268327,C15ORF31
23951,ENSG00000171989,LDHAL6B
23952,ENSG00000157470,FAM81A
23953,ENSG00000140297,GCNT3
23954,ENSG00000140307,GTF2A2
23955,ENSG00000140299,BNIP2
23956,ENSG00000259238,RP11-361D15.2
23957,ENSG00000171956,FOXB1
23958,ENSG00000259223,RP11-82L7.4
23959,ENSG00000182718,ANXA2
23960,ENSG00000128915,NARG2
23961,ENSG00000245534,RP11-219B17.1
23962,ENSG00000069667,RORA
23963,ENSG00000259274,CTD-2501E16.2
23964,ENSG00000259482,RP11-219B17.2
23965,ENSG00000259591,RP11-554D20.1
23966,ENSG00000259481,RP11-39M21.1
23967,ENSG00000259575,RP11-39M21.2
23968,ENSG00000259616,RP11-507B12.2
23969,ENSG00000259530,RP11-259A24.1
23970,ENSG00000259675,RP11-507B12.1
23971,ENSG00000259284,RP11-162I7.1
23972,ENSG00000259564,RP11-16B9.1
23973,ENSG00000129003,VPS13C
23974,ENSG00000259251,RP11-643M14.1
23975,ENSG00000198535,C2CD4A
23976,ENSG00000205502,C2CD4B
23977,ENSG00000259697,RP11-299H22.1
23978,ENSG00000259878,RP11-1O10.1
23979,ENSG00000261296,RP11-299H22.6
23980,ENSG00000260957,RP11-299H22.7
23981,ENSG00000171914,TLN2
23982,ENSG00000259458,RP11-625H11.1
23983,ENSG00000259756,RP11-625H11.2
23984,ENSG00000259370,RP11-1069G10.1
23985,ENSG00000259727,RP11-1069G10.2
23986,ENSG00000140416,TPM1
23987,ENSG00000259498,RP11-244F12.3
23988,ENSG00000259627,RP11-244F12.2
23989,ENSG00000259672,RP11-69G7.1
23990,ENSG00000103642,LACTB
23991,ENSG00000185088,RPS27L
23992,ENSG00000166128,RAB8B
23993,ENSG00000138613,APH1B
23994,ENSG00000074410,CA12
23995,ENSG00000259459,RP11-321G12.1
23996,ENSG00000259268,AC007950.1
23997,ENSG00000140455,USP3
23998,ENSG00000259248,USP3-AS1
23999,ENSG00000197361,FBXL22
24000,ENSG00000103657,HERC1
24001,ENSG00000259589,RP11-317G6.1
24002,ENSG00000035664,DAPK2
24003,ENSG00000259351,RP11-111E14.1
24004,ENSG00000166797,FAM96A
24005,ENSG00000028528,SNX1
24006,ENSG00000157734,SNX22
24007,ENSG00000166794,PPIB
24008,ENSG00000169118,CSNK1G1
24009,ENSG00000259316,CTD-2116N17.1
24010,ENSG00000166803,KIAA0101
24011,ENSG00000103671,TRIP4
24012,ENSG00000180357,ZNF609
24013,ENSG00000180304,OAZ2
24014,ENSG00000265967,AC100830.4
24015,ENSG00000264937,AC100830.5
24016,ENSG00000259635,AC100830.3
24017,ENSG00000166831,RBPMS2
24018,ENSG00000140451,PIF1
24019,ENSG00000249240,AC069368.3
24020,ENSG00000241839,PLEKHO2
24021,ENSG00000166839,ANKDD1A
24022,ENSG00000090487,SPG21
24023,ENSG00000103707,MTFMT
24024,ENSG00000186198,SLC51B
24025,ENSG00000103710,RASL12
24026,ENSG00000234438,KBTBD13
24027,ENSG00000246922,UBAP1L
